time,latency(us),0
1266,77105.6,0
1266,81924.7,0
1266,86743.8,0
1266,91562.9,0
1266,96382,0
1267,4819.1,32
1267,9638.2,42
1267,14457.3,36
1267,19276.4,35
1267,24095.5,23
1267,28914.6,0
1267,33733.7,0
1267,38552.8,0
1267,43371.9,0
1267,48191,0
1267,53010.1,0
1267,57829.2,0
1267,62648.3,0
1267,67467.4,0
1267,72286.5,0
1267,77105.6,0
1267,81924.7,0
1267,86743.8,0
1267,91562.9,0
1267,96382,0
1268,4819.1,39
1268,9638.2,56
1268,14457.3,49
1268,19276.4,45
1268,24095.5,20
1268,28914.6,0
1268,33733.7,0
1268,38552.8,0
1268,43371.9,0
1268,48191,0
1268,53010.1,0
1268,57829.2,0
1268,62648.3,0
1268,67467.4,0
1268,72286.5,0
1268,77105.6,0
1268,81924.7,0
1268,86743.8,0
1268,91562.9,0
1268,96382,0
1269,4819.1,5770
1269,9638.2,95
1269,14457.3,40
1269,19276.4,20
1269,24095.5,1
1269,28914.6,0
1269,33733.7,0
1269,38552.8,0
1269,43371.9,0
1269,48191,0
1269,53010.1,0
1269,57829.2,0
1269,62648.3,0
1269,67467.4,0
1269,72286.5,0
1269,77105.6,0
1269,81924.7,0
1269,86743.8,0
1269,91562.9,0
1269,96382,0
1270,4819.1,8199
1270,9638.2,62
1270,14457.3,23
1270,19276.4,8
1270,24095.5,0
1270,28914.6,0
1270,33733.7,0
1270,38552.8,0
1270,43371.9,0
1270,48191,0
1270,53010.1,0
1270,57829.2,0
1270,62648.3,0
1270,67467.4,0
1270,72286.5,0
1270,77105.6,0
1270,81924.7,0
1270,86743.8,0
1270,91562.9,0
1270,96382,0
1271,4819.1,8276
1271,9638.2,54
1271,14457.3,25
1271,19276.4,9
1271,24095.5,0
1271,28914.6,0
1271,33733.7,0
1271,38552.8,0
1271,43371.9,0
1271,48191,0
1271,53010.1,0
1271,57829.2,0
1271,62648.3,0
1271,67467.4,0
1271,72286.5,0
1271,77105.6,0
1271,81924.7,0
1271,86743.8,0
1271,91562.9,0
1271,96382,0
1272,4819.1,9124
1272,9638.2,37
1272,14457.3,19
1272,19276.4,7
1272,24095.5,3
1272,28914.6,0
1272,33733.7,0
1272,38552.8,0
1272,43371.9,0
1272,48191,0
1272,53010.1,0
1272,57829.2,0
1272,62648.3,0
1272,67467.4,0
1272,72286.5,0
1272,77105.6,0
1272,81924.7,0
1272,86743.8,0
1272,91562.9,0
1272,96382,0
1273,4819.1,4596
1273,9638.2,75
1273,14457.3,42
1273,19276.4,20
1273,24095.5,4
1273,28914.6,0
1273,33733.7,0
1273,38552.8,0
1273,43371.9,0
1273,48191,0
1273,53010.1,0
1273,57829.2,0
1273,62648.3,0
1273,67467.4,0
1273,72286.5,0
1273,77105.6,0
1273,81924.7,0
1273,86743.8,0
1273,91562.9,0
1273,96382,0
1274,4819.1,3706
1274,9638.2,89
1274,14457.3,49
1274,19276.4,19
1274,24095.5,7
1274,28914.6,0
1274,33733.7,0
1274,38552.8,0
1274,43371.9,0
1274,48191,0
1274,53010.1,0
1274,57829.2,0
1274,62648.3,0
1274,67467.4,0
1274,72286.5,0
1274,77105.6,0
1274,81924.7,0
1274,86743.8,0
1274,91562.9,0
1274,96382,0
1275,4819.1,7330
1275,9638.2,61
1275,14457.3,31
1275,19276.4,8
1275,24095.5,4
1275,28914.6,0
1275,33733.7,0
1275,38552.8,0
1275,43371.9,0
1275,48191,0
1275,53010.1,0
1275,57829.2,0
1275,62648.3,0
1275,67467.4,0
1275,72286.5,0
1275,77105.6,0
1275,81924.7,0
1275,86743.8,0
1275,91562.9,0
1275,96382,0
1276,4819.1,9782
1276,9638.2,39
1276,14457.3,41
1276,19276.4,2
1276,24095.5,0
1276,28914.6,0
1276,33733.7,0
1276,38552.8,0
1276,43371.9,0
1276,48191,0
1276,53010.1,0
1276,57829.2,0
1276,62648.3,0
1276,67467.4,0
1276,72286.5,0
1276,77105.6,0
1276,81924.7,0
1276,86743.8,0
1276,91562.9,0
1276,96382,0
1277,4819.1,10411
1277,9638.2,37
1277,14457.3,24
1277,19276.4,9
1277,24095.5,3
1277,28914.6,0
1277,33733.7,0
1277,38552.8,0
1277,43371.9,0
1277,48191,0
1277,53010.1,0
1277,57829.2,0
1277,62648.3,0
1277,67467.4,0
1277,72286.5,0
1277,77105.6,0
1277,81924.7,0
1277,86743.8,0
1277,91562.9,0
1277,96382,0
1278,4819.1,9007
1278,9638.2,49
1278,14457.3,33
1278,19276.4,15
1278,24095.5,2
1278,28914.6,0
1278,33733.7,0
1278,38552.8,0
1278,43371.9,0
1278,48191,0
1278,53010.1,0
1278,57829.2,0
1278,62648.3,0
1278,67467.4,0
1278,72286.5,0
1278,77105.6,0
1278,81924.7,0
1278,86743.8,0
1278,91562.9,0
1278,96382,0
1279,4819.1,11415
1279,9638.2,21
1279,14457.3,7
1279,19276.4,3
1279,24095.5,0
1279,28914.6,0
1279,33733.7,0
1279,38552.8,0
1279,43371.9,0
1279,48191,0
1279,53010.1,0
1279,57829.2,0
1279,62648.3,0
1279,67467.4,0
1279,72286.5,0
1279,77105.6,0
1279,81924.7,0
1279,86743.8,0
1279,91562.9,0
1279,96382,0
1280,4819.1,9076
1280,9638.2,6
1280,14457.3,0
1280,19276.4,0
1280,24095.5,0
1280,28914.6,0
1280,33733.7,0
1280,38552.8,0
1280,43371.9,0
1280,48191,0
1280,53010.1,0
1280,57829.2,0
1280,62648.3,0
1280,67467.4,0
1280,72286.5,0
1280,77105.6,0
1280,81924.7,0
1280,86743.8,0
1280,91562.9,0
1280,96382,0
1281,4819.1,7145
1281,9638.2,26
1281,14457.3,15
1281,19276.4,8
1281,24095.5,1
1281,28914.6,0
1281,33733.7,0
1281,38552.8,0
1281,43371.9,0
1281,48191,0
1281,53010.1,0
1281,57829.2,0
1281,62648.3,0
1281,67467.4,0
1281,72286.5,0
1281,77105.6,0
1281,81924.7,0
1281,86743.8,0
1281,91562.9,0
1281,96382,0
1282,4819.1,6763
1282,9638.2,15
1282,14457.3,13
1282,19276.4,11
1282,24095.5,4
1282,28914.6,0
1282,33733.7,0
1282,38552.8,0
1282,43371.9,0
1282,48191,0
1282,53010.1,0
1282,57829.2,0
1282,62648.3,0
1282,67467.4,0
1282,72286.5,0
1282,77105.6,0
1282,81924.7,0
1282,86743.8,0
1282,91562.9,0
1282,96382,0
1283,4819.1,9034
1283,9638.2,4
1283,14457.3,1
1283,19276.4,0
1283,24095.5,0
1283,28914.6,0
1283,33733.7,0
1283,38552.8,0
1283,43371.9,0
1283,48191,0
1283,53010.1,0
1283,57829.2,0
1283,62648.3,0
1283,67467.4,0
1283,72286.5,0
1283,77105.6,0
1283,81924.7,0
1283,86743.8,0
1283,91562.9,0
1283,96382,0
1284,4819.1,8685
1284,9638.2,0
1284,14457.3,0
1284,19276.4,0
1284,24095.5,0
1284,28914.6,0
1284,33733.7,0
1284,38552.8,0
1284,43371.9,0
1284,48191,0
1284,53010.1,0
1284,57829.2,0
1284,62648.3,0
1284,67467.4,0
1284,72286.5,0
1284,77105.6,0
1284,81924.7,0
1284,86743.8,0
1284,91562.9,0
1284,96382,0
1285,4819.1,8327
1285,9638.2,13
1285,14457.3,4
1285,19276.4,2
1285,24095.5,0
1285,28914.6,0
1285,33733.7,0
1285,38552.8,0
1285,43371.9,0
1285,48191,0
1285,53010.1,0
1285,57829.2,0
1285,62648.3,0
1285,67467.4,0
1285,72286.5,0
1285,77105.6,0
1285,81924.7,0
1285,86743.8,0
1285,91562.9,0
1285,96382,0
1286,4819.1,9798
1286,9638.2,3
1286,14457.3,0
1286,19276.4,0
1286,24095.5,0
1286,28914.6,0
1286,33733.7,0
1286,38552.8,0
1286,43371.9,0
1286,48191,0
1286,53010.1,0
1286,57829.2,0
1286,62648.3,0
1286,67467.4,0
1286,72286.5,0
1286,77105.6,0
1286,81924.7,0
1286,86743.8,0
1286,91562.9,0
1286,96382,0
1287,4819.1,7164
1287,9638.2,31
1287,14457.3,11
1287,19276.4,4
1287,24095.5,0
1287,28914.6,0
1287,33733.7,0
1287,38552.8,0
1287,43371.9,0
1287,48191,0
1287,53010.1,0
1287,57829.2,0
1287,62648.3,0
1287,67467.4,0
1287,72286.5,0
1287,77105.6,0
1287,81924.7,0
1287,86743.8,0
1287,91562.9,0
1287,96382,0
1288,4819.1,7873
1288,9638.2,42
1288,14457.3,21
1288,19276.4,20
1288,24095.5,1
1288,28914.6,0
1288,33733.7,0
1288,38552.8,0
1288,43371.9,0
1288,48191,0
1288,53010.1,0
1288,57829.2,0
1288,62648.3,0
1288,67467.4,0
1288,72286.5,0
1288,77105.6,0
1288,81924.7,0
1288,86743.8,0
1288,91562.9,0
1288,96382,0
1289,4819.1,16433
1289,9638.2,8
1289,14457.3,6
1289,19276.4,1
1289,24095.5,0
1289,28914.6,0
1289,33733.7,0
1289,38552.8,0
1289,43371.9,0
1289,48191,0
1289,53010.1,0
1289,57829.2,0
1289,62648.3,0
1289,67467.4,0
1289,72286.5,0
1289,77105.6,0
1289,81924.7,0
1289,86743.8,0
1289,91562.9,0
1289,96382,0
1290,4819.1,3895
1290,9638.2,0
1290,14457.3,0
1290,19276.4,0
1290,24095.5,0
1290,28914.6,0
1290,33733.7,0
1290,38552.8,0
1290,43371.9,0
1290,48191,0
1290,53010.1,0
1290,57829.2,0
1290,62648.3,0
1290,67467.4,0
1290,72286.5,0
1290,77105.6,0
1290,81924.7,0
1290,86743.8,0
1290,91562.9,0
1290,96382,0
1294,4819.1,26
1294,9638.2,39
1294,14457.3,27
1294,19276.4,17
1294,24095.5,8
1294,28914.6,0
1294,33733.7,0
1294,38552.8,0
1294,43371.9,0
1294,48191,0
1294,53010.1,0
1294,57829.2,0
1294,62648.3,0
1294,67467.4,0
1294,72286.5,0
1294,77105.6,0
1294,81924.7,0
1294,86743.8,0
1294,91562.9,0
1294,96382,0
1300,4819.1,28
1300,9638.2,33
1300,14457.3,31
1300,19276.4,34
1300,24095.5,20
1300,28914.6,3
1300,33733.7,0
1300,38552.8,0
1300,43371.9,0
1300,48191,0
1300,53010.1,0
1300,57829.2,0
1300,62648.3,0
1300,67467.4,0
1300,72286.5,0
1300,77105.6,0
1300,81924.7,0
1300,86743.8,0
1300,91562.9,0
1300,96382,0
1301,4819.1,31
1301,9638.2,35
1301,14457.3,34
1301,19276.4,36
1301,24095.5,26
1301,28914.6,0
1301,33733.7,0
1301,38552.8,0
1301,43371.9,0
1301,48191,0
1301,53010.1,0
1301,57829.2,0
1301,62648.3,0
1301,67467.4,0
1301,72286.5,0
1301,77105.6,0
1301,81924.7,0
1301,86743.8,0
1301,91562.9,0
1301,96382,0
1302,4819.1,32
1302,9638.2,35
1302,14457.3,37
1302,19276.4,32
1302,24095.5,29
1302,28914.6,0
1302,33733.7,0
1302,38552.8,0
1302,43371.9,0
1302,48191,0
1302,53010.1,0
1302,57829.2,0
1302,62648.3,0
1302,67467.4,0
1302,72286.5,0
1302,77105.6,0
1302,81924.7,0
1302,86743.8,0
1302,91562.9,0
1302,96382,0
1303,4819.1,33
1303,9638.2,38
1303,14457.3,37
1303,19276.4,37
1303,24095.5,26
1303,28914.6,0
1303,33733.7,0
1303,38552.8,0
1303,43371.9,0
1303,48191,0
1303,53010.1,0
1303,57829.2,0
1303,62648.3,0
1303,67467.4,0
1303,72286.5,0
1303,77105.6,0
1303,81924.7,0
1303,86743.8,0
1303,91562.9,0
1303,96382,0
1304,4819.1,31
1304,9638.2,32
1304,14457.3,35
1304,19276.4,37
1304,24095.5,26
1304,28914.6,1
1304,33733.7,0
1304,38552.8,0
1304,43371.9,0
1304,48191,0
1304,53010.1,0
1304,57829.2,0
1304,62648.3,0
1304,67467.4,0
1304,72286.5,0
1304,77105.6,0
1304,81924.7,0
1304,86743.8,0
1304,91562.9,0
1304,96382,0
1305,4819.1,33
1305,9638.2,35
1305,14457.3,36
1305,19276.4,39
1305,24095.5,30
1305,28914.6,1
1305,33733.7,0
1305,38552.8,0
1305,43371.9,0
1305,48191,0
1305,53010.1,0
1305,57829.2,0
1305,62648.3,0
1305,67467.4,0
1305,72286.5,0
1305,77105.6,0
1305,81924.7,0
1305,86743.8,0
1305,91562.9,0
1305,96382,0
1306,4819.1,31
1306,9638.2,39
1306,14457.3,41
1306,19276.4,40
1306,24095.5,22
1306,28914.6,1
1306,33733.7,0
1306,38552.8,0
1306,43371.9,0
1306,48191,0
1306,53010.1,0
1306,57829.2,0
1306,62648.3,0
1306,67467.4,0
1306,72286.5,0
1306,77105.6,0
1306,81924.7,0
1306,86743.8,0
1306,91562.9,0
1306,96382,0
1307,4819.1,33
1307,9638.2,36
1307,14457.3,38
1307,19276.4,36
1307,24095.5,30
1307,28914.6,1
1307,33733.7,0
1307,38552.8,0
1307,43371.9,0
1307,48191,0
1307,53010.1,0
1307,57829.2,0
1307,62648.3,0
1307,67467.4,0
1307,72286.5,0
1307,77105.6,0
1307,81924.7,0
1307,86743.8,0
1307,91562.9,0
1307,96382,0
1308,4819.1,29
1308,9638.2,32
1308,14457.3,34
1308,19276.4,36
1308,24095.5,23
1308,28914.6,0
1308,33733.7,0
1308,38552.8,0
1308,43371.9,0
1308,48191,0
1308,53010.1,0
1308,57829.2,0
1308,62648.3,0
1308,67467.4,0
1308,72286.5,0
1308,77105.6,0
1308,81924.7,0
1308,86743.8,0
1308,91562.9,0
1308,96382,0
1309,4819.1,33
1309,9638.2,35
1309,14457.3,37
1309,19276.4,44
1309,24095.5,32
1309,28914.6,0
1309,33733.7,0
1309,38552.8,0
1309,43371.9,0
1309,48191,0
1309,53010.1,0
1309,57829.2,0
1309,62648.3,0
1309,67467.4,0
1309,72286.5,0
1309,77105.6,0
1309,81924.7,0
1309,86743.8,0
1309,91562.9,0
1309,96382,0
1310,4819.1,32
1310,9638.2,38
1310,14457.3,37
1310,19276.4,37
1310,24095.5,27
1310,28914.6,1
1310,33733.7,0
1310,38552.8,0
1310,43371.9,0
1310,48191,0
1310,53010.1,0
1310,57829.2,0
1310,62648.3,0
1310,67467.4,0
1310,72286.5,0
1310,77105.6,0
1310,81924.7,0
1310,86743.8,0
1310,91562.9,0
1310,96382,0
1311,4819.1,29
1311,9638.2,42
1311,14457.3,38
1311,19276.4,29
1311,24095.5,17
1311,28914.6,1
1311,33733.7,0
1311,38552.8,0
1311,43371.9,0
1311,48191,0
1311,53010.1,0
1311,57829.2,0
1311,62648.3,0
1311,67467.4,0
1311,72286.5,0
1311,77105.6,0
1311,81924.7,0
1311,86743.8,0
1311,91562.9,0
1311,96382,0
1312,4819.1,28
1312,9638.2,41
1312,14457.3,34
1312,19276.4,32
1312,24095.5,18
1312,28914.6,1
1312,33733.7,0
1312,38552.8,0
1312,43371.9,0
1312,48191,0
1312,53010.1,0
1312,57829.2,0
1312,62648.3,0
1312,67467.4,0
1312,72286.5,0
1312,77105.6,0
1312,81924.7,0
1312,86743.8,0
1312,91562.9,0
1312,96382,0
1313,4819.1,28
1313,9638.2,42
1313,14457.3,37
1313,19276.4,32
1313,24095.5,15
1313,28914.6,0
1313,33733.7,0
1313,38552.8,0
1313,43371.9,0
1313,48191,0
1313,53010.1,0
1313,57829.2,0
1313,62648.3,0
1313,67467.4,0
1313,72286.5,0
1313,77105.6,0
1313,81924.7,0
1313,86743.8,0
1313,91562.9,0
1313,96382,0
1314,4819.1,29
1314,9638.2,44
1314,14457.3,36
1314,19276.4,33
1314,24095.5,18
1314,28914.6,0
1314,33733.7,0
1314,38552.8,0
1314,43371.9,0
1314,48191,0
1314,53010.1,0
1314,57829.2,0
1314,62648.3,0
1314,67467.4,0
1314,72286.5,0
1314,77105.6,0
1314,81924.7,0
1314,86743.8,0
1314,91562.9,0
1314,96382,0
1315,4819.1,29
1315,9638.2,44
1315,14457.3,38
1315,19276.4,35
1315,24095.5,20
1315,28914.6,0
1315,33733.7,0
1315,38552.8,0
1315,43371.9,0
1315,48191,0
1315,53010.1,0
1315,57829.2,0
1315,62648.3,0
1315,67467.4,0
1315,72286.5,0
1315,77105.6,0
1315,81924.7,0
1315,86743.8,0
1315,91562.9,0
1315,96382,0
1316,4819.1,28
1316,9638.2,45
1316,14457.3,38
1316,19276.4,35
1316,24095.5,17
1316,28914.6,1
1316,33733.7,0
1316,38552.8,0
1316,43371.9,0
1316,48191,0
1316,53010.1,0
1316,57829.2,0
1316,62648.3,0
1316,67467.4,0
1316,72286.5,0
1316,77105.6,0
1316,81924.7,0
1316,86743.8,0
1316,91562.9,0
1316,96382,0
1317,4819.1,27
1317,9638.2,44
1317,14457.3,35
1317,19276.4,35
1317,24095.5,18
1317,28914.6,1
1317,33733.7,0
1317,38552.8,0
1317,43371.9,0
1317,48191,0
1317,53010.1,0
1317,57829.2,0
1317,62648.3,0
1317,67467.4,0
1317,72286.5,0
1317,77105.6,0
1317,81924.7,0
1317,86743.8,0
1317,91562.9,0
1317,96382,0
1318,4819.1,28
1318,9638.2,32
1318,14457.3,34
1318,19276.4,37
1318,24095.5,29
1318,28914.6,0
1318,33733.7,0
1318,38552.8,0
1318,43371.9,0
1318,48191,0
1318,53010.1,0
1318,57829.2,0
1318,62648.3,0
1318,67467.4,0
1318,72286.5,0
1318,77105.6,0
1318,81924.7,0
1318,86743.8,0
1318,91562.9,0
1318,96382,0
1319,4819.1,29
1319,9638.2,32
1319,14457.3,30
1319,19276.4,36
1319,24095.5,34
1319,28914.6,0
1319,33733.7,0
1319,38552.8,0
1319,43371.9,0
1319,48191,0
1319,53010.1,0
1319,57829.2,0
1319,62648.3,0
1319,67467.4,0
1319,72286.5,0
1319,77105.6,0
1319,81924.7,0
1319,86743.8,0
1319,91562.9,0
1319,96382,0
1320,4819.1,178
1320,9638.2,31
1320,14457.3,36
1320,19276.4,55
1320,24095.5,27
1320,28914.6,0
1320,33733.7,0
1320,38552.8,0
1320,43371.9,0
1320,48191,0
1320,53010.1,0
1320,57829.2,0
1320,62648.3,0
1320,67467.4,0
1320,72286.5,0
1320,77105.6,0
1320,81924.7,0
1320,86743.8,0
1320,91562.9,0
1320,96382,0
1321,4819.1,33
1321,9638.2,46
1321,14457.3,41
1321,19276.4,35
1321,24095.5,18
1321,28914.6,0
1321,33733.7,0
1321,38552.8,0
1321,43371.9,0
1321,48191,0
1321,53010.1,0
1321,57829.2,0
1321,62648.3,0
1321,67467.4,0
1321,72286.5,0
1321,77105.6,0
1321,81924.7,0
1321,86743.8,0
1321,91562.9,0
1321,96382,0
1322,4819.1,31
1322,9638.2,40
1322,14457.3,36
1322,19276.4,29
1322,24095.5,21
1322,28914.6,0
1322,33733.7,0
1322,38552.8,0
1322,43371.9,0
1322,48191,0
1322,53010.1,0
1322,57829.2,0
1322,62648.3,0
1322,67467.4,0
1322,72286.5,0
1322,77105.6,0
1322,81924.7,0
1322,86743.8,0
1322,91562.9,0
1322,96382,0
1323,4819.1,30
1323,9638.2,44
1323,14457.3,36
1323,19276.4,35
1323,24095.5,17
1323,28914.6,0
1323,33733.7,0
1323,38552.8,0
1323,43371.9,0
1323,48191,0
1323,53010.1,0
1323,57829.2,0
1323,62648.3,0
1323,67467.4,0
1323,72286.5,0
1323,77105.6,0
1323,81924.7,0
1323,86743.8,0
1323,91562.9,0
1323,96382,0
1324,4819.1,29
1324,9638.2,43
1324,14457.3,35
1324,19276.4,31
1324,24095.5,18
1324,28914.6,0
1324,33733.7,0
1324,38552.8,0
1324,43371.9,0
1324,48191,0
1324,53010.1,0
1324,57829.2,0
1324,62648.3,0
1324,67467.4,0
1324,72286.5,0
1324,77105.6,0
1324,81924.7,0
1324,86743.8,0
1324,91562.9,0
1324,96382,0
1325,4819.1,33
1325,9638.2,41
1325,14457.3,39
1325,19276.4,34
1325,24095.5,21
1325,28914.6,1
1325,33733.7,0
1325,38552.8,0
1325,43371.9,0
1325,48191,0
1325,53010.1,0
1325,57829.2,0
1325,62648.3,0
1325,67467.4,0
1325,72286.5,0
1325,77105.6,0
1325,81924.7,0
1325,86743.8,0
1325,91562.9,0
1325,96382,0
1326,4819.1,30
1326,9638.2,32
1326,14457.3,35
1326,19276.4,38
1326,24095.5,29
1326,28914.6,0
1326,33733.7,0
1326,38552.8,0
1326,43371.9,0
1326,48191,0
1326,53010.1,0
1326,57829.2,0
1326,62648.3,0
1326,67467.4,0
1326,72286.5,0
1326,77105.6,0
1326,81924.7,0
1326,86743.8,0
1326,91562.9,0
1326,96382,0
1327,4819.1,33
1327,9638.2,35
1327,14457.3,38
1327,19276.4,42
1327,24095.5,31
1327,28914.6,1
1327,33733.7,0
1327,38552.8,0
1327,43371.9,0
1327,48191,0
1327,53010.1,0
1327,57829.2,0
1327,62648.3,0
1327,67467.4,0
1327,72286.5,0
1327,77105.6,0
1327,81924.7,0
1327,86743.8,0
1327,91562.9,0
1327,96382,0
1328,4819.1,63
1328,9638.2,19
1328,14457.3,19
1328,19276.4,19
1328,24095.5,20
1328,28914.6,0
1328,33733.7,0
1328,38552.8,0
1328,43371.9,0
1328,48191,0
1328,53010.1,0
1328,57829.2,0
1328,62648.3,0
1328,67467.4,0
1328,72286.5,0
1328,77105.6,0
1328,81924.7,0
1328,86743.8,0
1328,91562.9,0
1328,96382,0
1338,4819.1,86
1338,9638.2,26
1338,14457.3,0
1338,19276.4,0
1338,24095.5,0
1338,28914.6,0
1338,33733.7,0
1338,38552.8,0
1338,43371.9,0
1338,48191,0
1338,53010.1,0
1338,57829.2,0
1338,62648.3,0
1338,67467.4,0
1338,72286.5,0
1338,77105.6,0
1338,81924.7,0
1338,86743.8,0
1338,91562.9,0
1338,96382,0
1404,4819.1,4
1404,9638.2,0
1404,14457.3,0
1404,19276.4,0
1404,24095.5,0
1404,28914.6,0
1404,33733.7,0
1404,38552.8,0
1404,43371.9,0
1404,48191,0
1404,53010.1,0
1404,57829.2,0
1404,62648.3,0
1404,67467.4,0
1404,72286.5,0
1404,77105.6,0
1404,81924.7,0
1404,86743.8,0
1404,91562.9,0
1404,96382,0
1465,4819.1,4
1465,9638.2,0
1465,14457.3,0
1465,19276.4,0
1465,24095.5,0
1465,28914.6,0
1465,33733.7,0
1465,38552.8,0
1465,43371.9,0
1465,48191,0
1465,53010.1,0
1465,57829.2,0
1465,62648.3,0
1465,67467.4,0
1465,72286.5,0
1465,77105.6,0
1465,81924.7,0
1465,86743.8,0
1465,91562.9,0
1465,96382,0
