time,lba,count
1252,10485512,0
1252,13106890,0
1252,15728268,0
1252,18349646,0
1252,20971024,0
1252,23592402,0
1252,26213780,0
1252,28835158,0
1252,31456536,0
1252,34077914,0
1252,36699292,0
1252,39320670,0
1252,41942048,0
1252,44563426,0
1252,47184804,0
1252,49806182,0
1252,52427560,0
1253,2621378,0
1253,5242756,17270
1253,7864134,0
1253,10485512,0
1253,13106890,0
1253,15728268,0
1253,18349646,0
1253,20971024,0
1253,23592402,0
1253,26213780,0
1253,28835158,0
1253,31456536,0
1253,34077914,0
1253,36699292,0
1253,39320670,0
1253,41942048,0
1253,44563426,0
1253,47184804,0
1253,49806182,0
1253,52427560,0
1254,2621378,0
1254,5242756,17049
1254,7864134,0
1254,10485512,0
1254,13106890,0
1254,15728268,0
1254,18349646,0
1254,20971024,0
1254,23592402,0
1254,26213780,0
1254,28835158,0
1254,31456536,0
1254,34077914,0
1254,36699292,0
1254,39320670,0
1254,41942048,0
1254,44563426,0
1254,47184804,0
1254,49806182,0
1254,52427560,0
1255,2621378,0
1255,5242756,17145
1255,7864134,0
1255,10485512,0
1255,13106890,0
1255,15728268,0
1255,18349646,0
1255,20971024,0
1255,23592402,0
1255,26213780,0
1255,28835158,0
1255,31456536,0
1255,34077914,0
1255,36699292,0
1255,39320670,0
1255,41942048,0
1255,44563426,0
1255,47184804,0
1255,49806182,0
1255,52427560,0
1256,2621378,0
1256,5242756,17438
1256,7864134,0
1256,10485512,0
1256,13106890,0
1256,15728268,0
1256,18349646,0
1256,20971024,0
1256,23592402,0
1256,26213780,0
1256,28835158,0
1256,31456536,0
1256,34077914,0
1256,36699292,0
1256,39320670,0
1256,41942048,0
1256,44563426,0
1256,47184804,0
1256,49806182,0
1256,52427560,0
1257,2621378,0
1257,5242756,15392
1257,7864134,0
1257,10485512,0
1257,13106890,0
1257,15728268,0
1257,18349646,0
1257,20971024,0
1257,23592402,0
1257,26213780,0
1257,28835158,0
1257,31456536,0
1257,34077914,0
1257,36699292,0
1257,39320670,0
1257,41942048,0
1257,44563426,0
1257,47184804,0
1257,49806182,0
1257,52427560,0
1258,2621378,2
1258,5242756,15
1258,7864134,0
1258,10485512,0
1258,13106890,0
1258,15728268,0
1258,18349646,0
1258,20971024,0
1258,23592402,0
1258,26213780,0
1258,28835158,0
1258,31456536,0
1258,34077914,0
1258,36699292,0
1258,39320670,0
1258,41942048,0
1258,44563426,0
1258,47184804,0
1258,49806182,0
1258,52427560,0
1259,2621378,2
1259,5242756,184
1259,7864134,0
1259,10485512,0
1259,13106890,0
1259,15728268,0
1259,18349646,0
1259,20971024,0
1259,23592402,0
1259,26213780,0
1259,28835158,0
1259,31456536,0
1259,34077914,0
1259,36699292,0
1259,39320670,0
1259,41942048,0
1259,44563426,0
1259,47184804,0
1259,49806182,0
1259,52427560,0
1260,2621378,130
1260,5242756,186
1260,7864134,0
1260,10485512,0
1260,13106890,0
1260,15728268,0
1260,18349646,0
1260,20971024,0
1260,23592402,0
1260,26213780,0
1260,28835158,0
1260,31456536,0
1260,34077914,0
1260,36699292,0
1260,39320670,0
1260,41942048,0
1260,44563426,0
1260,47184804,0
1260,49806182,0
1260,52427560,0
1261,2621378,0
1261,5242756,182
1261,7864134,0
1261,10485512,0
1261,13106890,0
1261,15728268,0
1261,18349646,0
1261,20971024,0
1261,23592402,0
1261,26213780,0
1261,28835158,0
1261,31456536,0
1261,34077914,0
1261,36699292,0
1261,39320670,0
1261,41942048,0
1261,44563426,0
1261,47184804,0
1261,49806182,0
1261,52427560,0
1262,2621378,1
1262,5242756,141
1262,7864134,0
1262,10485512,0
1262,13106890,0
1262,15728268,0
1262,18349646,0
1262,20971024,0
1262,23592402,0
1262,26213780,0
1262,28835158,0
1262,31456536,0
1262,34077914,0
1262,36699292,0
1262,39320670,0
1262,41942048,0
1262,44563426,0
1262,47184804,0
1262,49806182,0
1262,52427560,0
1263,2621378,2
1263,5242756,103
1263,7864134,67
1263,10485512,0
1263,13106890,0
1263,15728268,0
1263,18349646,0
1263,20971024,0
1263,23592402,0
1263,26213780,0
1263,28835158,0
1263,31456536,0
1263,34077914,0
1263,36699292,0
1263,39320670,0
1263,41942048,0
1263,44563426,0
1263,47184804,0
1263,49806182,0
1263,52427560,0
1264,2621378,1
1264,5242756,0
1264,7864134,148
1264,10485512,0
1264,13106890,0
1264,15728268,0
1264,18349646,0
1264,20971024,0
1264,23592402,0
1264,26213780,0
1264,28835158,0
1264,31456536,0
1264,34077914,0
1264,36699292,0
1264,39320670,0
1264,41942048,0
1264,44563426,0
1264,47184804,0
1264,49806182,0
1264,52427560,0
1265,2621378,1
1265,5242756,0
1265,7864134,168
1265,10485512,0
1265,13106890,0
1265,15728268,0
1265,18349646,0
1265,20971024,0
1265,23592402,0
1265,26213780,0
1265,28835158,0
1265,31456536,0
1265,34077914,0
1265,36699292,0
1265,39320670,0
1265,41942048,0
1265,44563426,0
1265,47184804,0
1265,49806182,0
1265,52427560,0
1266,2621378,2
1266,5242756,0
1266,7864134,171
1266,10485512,0
1266,13106890,0
1266,15728268,0
1266,18349646,0
1266,20971024,0
1266,23592402,0
1266,26213780,0
1266,28835158,0
1266,31456536,0
1266,34077914,0
1266,36699292,0
1266,39320670,0
1266,41942048,0
1266,44563426,0
1266,47184804,0
1266,49806182,0
1266,52427560,0
1267,2621378,1
1267,5242756,0
1267,7864134,167
1267,10485512,0
1267,13106890,0
1267,15728268,0
1267,18349646,0
1267,20971024,0
1267,23592402,0
1267,26213780,0
1267,28835158,0
1267,31456536,0
1267,34077914,0
1267,36699292,0
1267,39320670,0
1267,41942048,0
1267,44563426,0
1267,47184804,0
1267,49806182,0
1267,52427560,0
1268,2621378,5
1268,5242756,14
1268,7864134,190
1268,10485512,0
1268,13106890,0
1268,15728268,0
1268,18349646,0
1268,20971024,0
1268,23592402,0
1268,26213780,0
1268,28835158,0
1268,31456536,0
1268,34077914,0
1268,36699292,0
1268,39320670,0
1268,41942048,0
1268,44563426,0
1268,47184804,0
1268,49806182,0
1268,52427560,0
1269,2621378,146
1269,5242756,877
1269,7864134,2876
1269,10485512,2027
1269,13106890,0
1269,15728268,0
1269,18349646,0
1269,20971024,0
1269,23592402,0
1269,26213780,0
1269,28835158,0
1269,31456536,0
1269,34077914,0
1269,36699292,0
1269,39320670,0
1269,41942048,0
1269,44563426,0
1269,47184804,0
1269,49806182,0
1269,52427560,0
1270,2621378,7
1270,5242756,0
1270,7864134,0
1270,10485512,8285
1270,13106890,0
1270,15728268,0
1270,18349646,0
1270,20971024,0
1270,23592402,0
1270,26213780,0
1270,28835158,0
1270,31456536,0
1270,34077914,0
1270,36699292,0
1270,39320670,0
1270,41942048,0
1270,44563426,0
1270,47184804,0
1270,49806182,0
1270,52427560,0
1271,2621378,8
1271,5242756,0
1271,7864134,0
1271,10485512,8356
1271,13106890,0
1271,15728268,0
1271,18349646,0
1271,20971024,0
1271,23592402,0
1271,26213780,0
1271,28835158,0
1271,31456536,0
1271,34077914,0
1271,36699292,0
1271,39320670,0
1271,41942048,0
1271,44563426,0
1271,47184804,0
1271,49806182,0
1271,52427560,0
1272,2621378,6
1272,5242756,0
1272,7864134,0
1272,10485512,9184
1272,13106890,0
1272,15728268,0
1272,18349646,0
1272,20971024,0
1272,23592402,0
1272,26213780,0
1272,28835158,0
1272,31456536,0
1272,34077914,0
1272,36699292,0
1272,39320670,0
1272,41942048,0
1272,44563426,0
1272,47184804,0
1272,49806182,0
1272,52427560,0
1273,2621378,8
1273,5242756,0
1273,7864134,0
1273,10485512,4729
1273,13106890,0
1273,15728268,0
1273,18349646,0
1273,20971024,0
1273,23592402,0
1273,26213780,0
1273,28835158,0
1273,31456536,0
1273,34077914,0
1273,36699292,0
1273,39320670,0
1273,41942048,0
1273,44563426,0
1273,47184804,0
1273,49806182,0
1273,52427560,0
1274,2621378,125
1274,5242756,0
1274,7864134,0
1274,10485512,3745
1274,13106890,0
1274,15728268,0
1274,18349646,0
1274,20971024,0
1274,23592402,0
1274,26213780,0
1274,28835158,0
1274,31456536,0
1274,34077914,0
1274,36699292,0
1274,39320670,0
1274,41942048,0
1274,44563426,0
1274,47184804,0
1274,49806182,0
1274,52427560,0
1275,2621378,0
1275,5242756,0
1275,7864134,0
1275,10485512,6412
1275,13106890,1022
1275,15728268,0
1275,18349646,0
1275,20971024,0
1275,23592402,0
1275,26213780,0
1275,28835158,0
1275,31456536,0
1275,34077914,0
1275,36699292,0
1275,39320670,0
1275,41942048,0
1275,44563426,0
1275,47184804,0
1275,49806182,0
1275,52427560,0
1276,2621378,7900
1276,5242756,1
1276,7864134,0
1276,10485512,0
1276,13106890,1963
1276,15728268,0
1276,18349646,0
1276,20971024,0
1276,23592402,0
1276,26213780,0
1276,28835158,0
1276,31456536,0
1276,34077914,0
1276,36699292,0
1276,39320670,0
1276,41942048,0
1276,44563426,0
1276,47184804,0
1276,49806182,0
1276,52427560,0
1277,2621378,10255
1277,5242756,0
1277,7864134,0
1277,10485512,0
1277,13106890,229
1277,15728268,0
1277,18349646,0
1277,20971024,0
1277,23592402,0
1277,26213780,0
1277,28835158,0
1277,31456536,0
1277,34077914,0
1277,36699292,0
1277,39320670,0
1277,41942048,0
1277,44563426,0
1277,47184804,0
1277,49806182,0
1277,52427560,0
1278,2621378,8889
1278,5242756,0
1278,7864134,0
1278,10485512,0
1278,13106890,217
1278,15728268,0
1278,18349646,0
1278,20971024,0
1278,23592402,0
1278,26213780,0
1278,28835158,0
1278,31456536,0
1278,34077914,0
1278,36699292,0
1278,39320670,0
1278,41942048,0
1278,44563426,0
1278,47184804,0
1278,49806182,0
1278,52427560,0
1279,2621378,11310
1279,5242756,0
1279,7864134,0
1279,10485512,0
1279,13106890,136
1279,15728268,0
1279,18349646,0
1279,20971024,0
1279,23592402,0
1279,26213780,0
1279,28835158,0
1279,31456536,0
1279,34077914,0
1279,36699292,0
1279,39320670,0
1279,41942048,0
1279,44563426,0
1279,47184804,0
1279,49806182,0
1279,52427560,0
1280,2621378,8973
1280,5242756,0
1280,7864134,0
1280,10485512,0
1280,13106890,109
1280,15728268,0
1280,18349646,0
1280,20971024,0
1280,23592402,0
1280,26213780,0
1280,28835158,0
1280,31456536,0
1280,34077914,0
1280,36699292,0
1280,39320670,0
1280,41942048,0
1280,44563426,0
1280,47184804,0
1280,49806182,0
1280,52427560,0
1281,2621378,7139
1281,5242756,0
1281,7864134,0
1281,10485512,0
1281,13106890,56
1281,15728268,0
1281,18349646,0
1281,20971024,0
1281,23592402,0
1281,26213780,0
1281,28835158,0
1281,31456536,0
1281,34077914,0
1281,36699292,0
1281,39320670,0
1281,41942048,0
1281,44563426,0
1281,47184804,0
1281,49806182,0
1281,52427560,0
1282,2621378,6682
1282,5242756,0
1282,7864134,0
1282,10485512,0
1282,13106890,124
1282,15728268,0
1282,18349646,0
1282,20971024,0
1282,23592402,0
1282,26213780,0
1282,28835158,0
1282,31456536,0
1282,34077914,0
1282,36699292,0
1282,39320670,0
1282,41942048,0
1282,44563426,0
1282,47184804,0
1282,49806182,0
1282,52427560,0
1283,2621378,8980
1283,5242756,0
1283,7864134,0
1283,10485512,0
1283,13106890,59
1283,15728268,0
1283,18349646,0
1283,20971024,0
1283,23592402,0
1283,26213780,0
1283,28835158,0
1283,31456536,0
1283,34077914,0
1283,36699292,0
1283,39320670,0
1283,41942048,0
1283,44563426,0
1283,47184804,0
1283,49806182,0
1283,52427560,0
1284,2621378,8601
1284,5242756,0
1284,7864134,0
1284,10485512,0
1284,13106890,84
1284,15728268,0
1284,18349646,0
1284,20971024,0
1284,23592402,0
1284,26213780,0
1284,28835158,0
1284,31456536,0
1284,34077914,0
1284,36699292,0
1284,39320670,0
1284,41942048,0
1284,44563426,0
1284,47184804,0
1284,49806182,0
1284,52427560,0
1285,2621378,8273
1285,5242756,0
1285,7864134,0
1285,10485512,0
1285,13106890,73
1285,15728268,0
1285,18349646,0
1285,20971024,0
1285,23592402,0
1285,26213780,0
1285,28835158,0
1285,31456536,0
1285,34077914,0
1285,36699292,0
1285,39320670,0
1285,41942048,0
1285,44563426,0
1285,47184804,0
1285,49806182,0
1285,52427560,0
1286,2621378,9765
1286,5242756,0
1286,7864134,0
1286,10485512,0
1286,13106890,36
1286,15728268,0
1286,18349646,0
1286,20971024,0
1286,23592402,0
1286,26213780,0
1286,28835158,0
1286,31456536,0
1286,34077914,0
1286,36699292,0
1286,39320670,0
1286,41942048,0
1286,44563426,0
1286,47184804,0
1286,49806182,0
1286,52427560,0
1287,2621378,7086
1287,5242756,0
1287,7864134,0
1287,10485512,0
1287,13106890,124
1287,15728268,0
1287,18349646,0
1287,20971024,0
1287,23592402,0
1287,26213780,0
1287,28835158,0
1287,31456536,0
1287,34077914,0
1287,36699292,0
1287,39320670,0
1287,41942048,0
1287,44563426,0
1287,47184804,0
1287,49806182,0
1287,52427560,0
1288,2621378,7768
1288,5242756,0
1288,7864134,0
1288,10485512,0
1288,13106890,188
1288,15728268,1
1288,18349646,0
1288,20971024,0
1288,23592402,0
1288,26213780,0
1288,28835158,0
1288,31456536,0
1288,34077914,0
1288,36699292,0
1288,39320670,0
1288,41942048,0
1288,44563426,0
1288,47184804,0
1288,49806182,0
1288,52427560,0
1289,2621378,16404
1289,5242756,0
1289,7864134,0
1289,10485512,0
1289,13106890,0
1289,15728268,44
1289,18349646,0
1289,20971024,0
1289,23592402,0
1289,26213780,0
1289,28835158,0
1289,31456536,0
1289,34077914,0
1289,36699292,0
1289,39320670,0
1289,41942048,0
1289,44563426,0
1289,47184804,0
1289,49806182,0
1289,52427560,0
1290,2621378,3895
1290,5242756,0
1290,7864134,0
1290,10485512,0
1290,13106890,0
1290,15728268,0
1290,18349646,0
1290,20971024,0
1290,23592402,0
1290,26213780,0
1290,28835158,0
1290,31456536,0
1290,34077914,0
1290,36699292,0
1290,39320670,0
1290,41942048,0
1290,44563426,0
1290,47184804,0
1290,49806182,0
1290,52427560,0
1294,2621378,0
1294,5242756,0
1294,7864134,0
1294,10485512,0
1294,13106890,0
1294,15728268,117
1294,18349646,0
1294,20971024,0
1294,23592402,0
1294,26213780,0
1294,28835158,0
1294,31456536,0
1294,34077914,0
1294,36699292,0
1294,39320670,0
1294,41942048,0
1294,44563426,0
1294,47184804,0
1294,49806182,0
1294,52427560,0
1300,2621378,0
1300,5242756,0
1300,7864134,0
1300,10485512,0
1300,13106890,0
1300,15728268,149
1300,18349646,0
1300,20971024,0
1300,23592402,0
1300,26213780,0
1300,28835158,0
1300,31456536,0
1300,34077914,0
1300,36699292,0
1300,39320670,0
1300,41942048,0
1300,44563426,0
1300,47184804,0
1300,49806182,0
1300,52427560,0
1301,2621378,0
1301,5242756,0
1301,7864134,0
1301,10485512,0
1301,13106890,0
1301,15728268,162
1301,18349646,0
1301,20971024,0
1301,23592402,0
1301,26213780,0
1301,28835158,0
1301,31456536,0
1301,34077914,0
1301,36699292,0
1301,39320670,0
1301,41942048,0
1301,44563426,0
1301,47184804,0
1301,49806182,0
1301,52427560,0
1302,2621378,0
1302,5242756,0
1302,7864134,0
1302,10485512,0
1302,13106890,0
1302,15728268,165
1302,18349646,0
1302,20971024,0
1302,23592402,0
1302,26213780,0
1302,28835158,0
1302,31456536,0
1302,34077914,0
1302,36699292,0
1302,39320670,0
1302,41942048,0
1302,44563426,0
1302,47184804,0
1302,49806182,0
1302,52427560,0
1303,2621378,0
1303,5242756,0
1303,7864134,0
1303,10485512,0
1303,13106890,0
1303,15728268,171
1303,18349646,0
1303,20971024,0
1303,23592402,0
1303,26213780,0
1303,28835158,0
1303,31456536,0
1303,34077914,0
1303,36699292,0
1303,39320670,0
1303,41942048,0
1303,44563426,0
1303,47184804,0
1303,49806182,0
1303,52427560,0
1304,2621378,0
1304,5242756,0
1304,7864134,0
1304,10485512,0
1304,13106890,0
1304,15728268,162
1304,18349646,0
1304,20971024,0
1304,23592402,0
1304,26213780,0
1304,28835158,0
1304,31456536,0
1304,34077914,0
1304,36699292,0
1304,39320670,0
1304,41942048,0
1304,44563426,0
1304,47184804,0
1304,49806182,0
1304,52427560,0
1305,2621378,0
1305,5242756,0
1305,7864134,0
1305,10485512,0
1305,13106890,0
1305,15728268,81
1305,18349646,93
1305,20971024,0
1305,23592402,0
1305,26213780,0
1305,28835158,0
1305,31456536,0
1305,34077914,0
1305,36699292,0
1305,39320670,0
1305,41942048,0
1305,44563426,0
1305,47184804,0
1305,49806182,0
1305,52427560,0
1306,2621378,0
1306,5242756,0
1306,7864134,0
1306,10485512,0
1306,13106890,0
1306,15728268,0
1306,18349646,174
1306,20971024,0
1306,23592402,0
1306,26213780,0
1306,28835158,0
1306,31456536,0
1306,34077914,0
1306,36699292,0
1306,39320670,0
1306,41942048,0
1306,44563426,0
1306,47184804,0
1306,49806182,0
1306,52427560,0
1307,2621378,0
1307,5242756,0
1307,7864134,0
1307,10485512,0
1307,13106890,0
1307,15728268,0
1307,18349646,174
1307,20971024,0
1307,23592402,0
1307,26213780,0
1307,28835158,0
1307,31456536,0
1307,34077914,0
1307,36699292,0
1307,39320670,0
1307,41942048,0
1307,44563426,0
1307,47184804,0
1307,49806182,0
1307,52427560,0
1308,2621378,0
1308,5242756,0
1308,7864134,0
1308,10485512,0
1308,13106890,0
1308,15728268,0
1308,18349646,154
1308,20971024,0
1308,23592402,0
1308,26213780,0
1308,28835158,0
1308,31456536,0
1308,34077914,0
1308,36699292,0
1308,39320670,0
1308,41942048,0
1308,44563426,0
1308,47184804,0
1308,49806182,0
1308,52427560,0
1309,2621378,0
1309,5242756,0
1309,7864134,0
1309,10485512,0
1309,13106890,0
1309,15728268,0
1309,18349646,181
1309,20971024,0
1309,23592402,0
1309,26213780,0
1309,28835158,0
1309,31456536,0
1309,34077914,0
1309,36699292,0
1309,39320670,0
1309,41942048,0
1309,44563426,0
1309,47184804,0
1309,49806182,0
1309,52427560,0
1310,2621378,0
1310,5242756,0
1310,7864134,0
1310,10485512,0
1310,13106890,0
1310,15728268,0
1310,18349646,172
1310,20971024,0
1310,23592402,0
1310,26213780,0
1310,28835158,0
1310,31456536,0
1310,34077914,0
1310,36699292,0
1310,39320670,0
1310,41942048,0
1310,44563426,0
1310,47184804,0
1310,49806182,0
1310,52427560,0
1311,2621378,0
1311,5242756,0
1311,7864134,0
1311,10485512,0
1311,13106890,0
1311,15728268,0
1311,18349646,82
1311,20971024,74
1311,23592402,0
1311,26213780,0
1311,28835158,0
1311,31456536,0
1311,34077914,0
1311,36699292,0
1311,39320670,0
1311,41942048,0
1311,44563426,0
1311,47184804,0
1311,49806182,0
1311,52427560,0
1312,2621378,0
1312,5242756,0
1312,7864134,0
1312,10485512,0
1312,13106890,0
1312,15728268,0
1312,18349646,0
1312,20971024,154
1312,23592402,0
1312,26213780,0
1312,28835158,0
1312,31456536,0
1312,34077914,0
1312,36699292,0
1312,39320670,0
1312,41942048,0
1312,44563426,0
1312,47184804,0
1312,49806182,0
1312,52427560,0
1313,2621378,0
1313,5242756,0
1313,7864134,0
1313,10485512,0
1313,13106890,0
1313,15728268,0
1313,18349646,0
1313,20971024,154
1313,23592402,0
1313,26213780,0
1313,28835158,0
1313,31456536,0
1313,34077914,0
1313,36699292,0
1313,39320670,0
1313,41942048,0
1313,44563426,0
1313,47184804,0
1313,49806182,0
1313,52427560,0
1314,2621378,0
1314,5242756,0
1314,7864134,0
1314,10485512,0
1314,13106890,0
1314,15728268,0
1314,18349646,0
1314,20971024,160
1314,23592402,0
1314,26213780,0
1314,28835158,0
1314,31456536,0
1314,34077914,0
1314,36699292,0
1314,39320670,0
1314,41942048,0
1314,44563426,0
1314,47184804,0
1314,49806182,0
1314,52427560,0
1315,2621378,0
1315,5242756,0
1315,7864134,0
1315,10485512,0
1315,13106890,0
1315,15728268,0
1315,18349646,0
1315,20971024,166
1315,23592402,0
1315,26213780,0
1315,28835158,0
1315,31456536,0
1315,34077914,0
1315,36699292,0
1315,39320670,0
1315,41942048,0
1315,44563426,0
1315,47184804,0
1315,49806182,0
1315,52427560,0
1316,2621378,0
1316,5242756,0
1316,7864134,0
1316,10485512,0
1316,13106890,0
1316,15728268,0
1316,18349646,0
1316,20971024,164
1316,23592402,0
1316,26213780,0
1316,28835158,0
1316,31456536,0
1316,34077914,0
1316,36699292,0
1316,39320670,0
1316,41942048,0
1316,44563426,0
1316,47184804,0
1316,49806182,0
1316,52427560,0
1317,2621378,0
1317,5242756,0
1317,7864134,0
1317,10485512,0
1317,13106890,0
1317,15728268,0
1317,18349646,0
1317,20971024,153
1317,23592402,7
1317,26213780,0
1317,28835158,0
1317,31456536,0
1317,34077914,0
1317,36699292,0
1317,39320670,0
1317,41942048,0
1317,44563426,0
1317,47184804,0
1317,49806182,0
1317,52427560,0
1318,2621378,0
1318,5242756,0
1318,7864134,0
1318,10485512,0
1318,13106890,0
1318,15728268,0
1318,18349646,0
1318,20971024,0
1318,23592402,160
1318,26213780,0
1318,28835158,0
1318,31456536,0
1318,34077914,0
1318,36699292,0
1318,39320670,0
1318,41942048,0
1318,44563426,0
1318,47184804,0
1318,49806182,0
1318,52427560,0
1319,2621378,1
1319,5242756,0
1319,7864134,0
1319,10485512,0
1319,13106890,0
1319,15728268,0
1319,18349646,0
1319,20971024,0
1319,23592402,160
1319,26213780,0
1319,28835158,0
1319,31456536,0
1319,34077914,0
1319,36699292,0
1319,39320670,0
1319,41942048,0
1319,44563426,0
1319,47184804,0
1319,49806182,0
1319,52427560,0
1320,2621378,172
1320,5242756,0
1320,7864134,0
1320,10485512,0
1320,13106890,0
1320,15728268,0
1320,18349646,0
1320,20971024,0
1320,23592402,155
1320,26213780,0
1320,28835158,0
1320,31456536,0
1320,34077914,0
1320,36699292,0
1320,39320670,0
1320,41942048,0
1320,44563426,0
1320,47184804,0
1320,49806182,0
1320,52427560,0
1321,2621378,2
1321,5242756,0
1321,7864134,0
1321,10485512,0
1321,13106890,0
1321,15728268,0
1321,18349646,0
1321,20971024,0
1321,23592402,171
1321,26213780,0
1321,28835158,0
1321,31456536,0
1321,34077914,0
1321,36699292,0
1321,39320670,0
1321,41942048,0
1321,44563426,0
1321,47184804,0
1321,49806182,0
1321,52427560,0
1322,2621378,2
1322,5242756,0
1322,7864134,0
1322,10485512,0
1322,13106890,0
1322,15728268,0
1322,18349646,0
1322,20971024,0
1322,23592402,155
1322,26213780,0
1322,28835158,0
1322,31456536,0
1322,34077914,0
1322,36699292,0
1322,39320670,0
1322,41942048,0
1322,44563426,0
1322,47184804,0
1322,49806182,0
1322,52427560,0
1323,2621378,2
1323,5242756,0
1323,7864134,0
1323,10485512,0
1323,13106890,0
1323,15728268,0
1323,18349646,0
1323,20971024,0
1323,23592402,160
1323,26213780,0
1323,28835158,0
1323,31456536,0
1323,34077914,0
1323,36699292,0
1323,39320670,0
1323,41942048,0
1323,44563426,0
1323,47184804,0
1323,49806182,0
1323,52427560,0
1324,2621378,2
1324,5242756,0
1324,7864134,0
1324,10485512,0
1324,13106890,0
1324,15728268,0
1324,18349646,0
1324,20971024,0
1324,23592402,57
1324,26213780,97
1324,28835158,0
1324,31456536,0
1324,34077914,0
1324,36699292,0
1324,39320670,0
1324,41942048,0
1324,44563426,0
1324,47184804,0
1324,49806182,0
1324,52427560,0
1325,2621378,2
1325,5242756,0
1325,7864134,0
1325,10485512,0
1325,13106890,0
1325,15728268,0
1325,18349646,0
1325,20971024,0
1325,23592402,0
1325,26213780,167
1325,28835158,0
1325,31456536,0
1325,34077914,0
1325,36699292,0
1325,39320670,0
1325,41942048,0
1325,44563426,0
1325,47184804,0
1325,49806182,0
1325,52427560,0
1326,2621378,2
1326,5242756,0
1326,7864134,0
1326,10485512,0
1326,13106890,0
1326,15728268,0
1326,18349646,0
1326,20971024,0
1326,23592402,0
1326,26213780,162
1326,28835158,0
1326,31456536,0
1326,34077914,0
1326,36699292,0
1326,39320670,0
1326,41942048,0
1326,44563426,0
1326,47184804,0
1326,49806182,0
1326,52427560,0
1327,2621378,2
1327,5242756,0
1327,7864134,0
1327,10485512,0
1327,13106890,0
1327,15728268,0
1327,18349646,0
1327,20971024,0
1327,23592402,0
1327,26213780,178
1327,28835158,0
1327,31456536,0
1327,34077914,0
1327,36699292,0
1327,39320670,0
1327,41942048,0
1327,44563426,0
1327,47184804,0
1327,49806182,0
1327,52427560,0
1328,2621378,66
1328,5242756,0
1328,7864134,0
1328,10485512,0
1328,13106890,0
1328,15728268,0
1328,18349646,0
1328,20971024,0
1328,23592402,0
1328,26213780,74
1328,28835158,0
1328,31456536,0
1328,34077914,0
1328,36699292,0
1328,39320670,0
1328,41942048,0
1328,44563426,0
1328,47184804,0
1328,49806182,0
1328,52427560,0
1338,2621378,110
1338,5242756,0
1338,7864134,0
1338,10485512,0
1338,13106890,2
1338,15728268,0
1338,18349646,0
1338,20971024,0
1338,23592402,0
1338,26213780,0
1338,28835158,0
1338,31456536,0
1338,34077914,0
1338,36699292,0
1338,39320670,0
1338,41942048,0
1338,44563426,0
1338,47184804,0
1338,49806182,0
1338,52427560,0
1404,2621378,4
1404,5242756,0
1404,7864134,0
1404,10485512,0
1404,13106890,0
1404,15728268,0
1404,18349646,0
1404,20971024,0
1404,23592402,0
1404,26213780,0
1404,28835158,0
1404,31456536,0
1404,34077914,0
1404,36699292,0
1404,39320670,0
1404,41942048,0
1404,44563426,0
1404,47184804,0
1404,49806182,0
1404,52427560,0
1465,2621378,4
1465,5242756,0
1465,7864134,0
1465,10485512,0
1465,13106890,0
1465,15728268,0
1465,18349646,0
1465,20971024,0
1465,23592402,0
1465,26213780,0
1465,28835158,0
1465,31456536,0
1465,34077914,0
1465,36699292,0
1465,39320670,0
1465,41942048,0
1465,44563426,0
1465,47184804,0
1465,49806182,0
1465,52427560,0
